ID,FECHA,A,M,D,H,COMUNA,LONGITUD,LATITUD,TIPO_CALLE,ACUSADO,VICTIMA,FATAL
LC-2021-0328830,2021-07-13,2021,7,13,8,12,-58.494910546091,-34.547955815971,GRAL PAZ,AUTO,MOTO,0
LC-2021-0332662,2021-07-15,2021,7,15,8,12,-58.489269236943,-34.548920743554,CALLE,SD,TAXI,0
LC-2021-0337909,2021-07-18,2021,7,18,13,12,-58.500738109269,-34.549795102200,GRAL PAZ,AUTO,AUTO,0
LC-2021-0337909,2021-07-18,2021,7,18,13,12,-58.500738109269,-34.549795102200,GRAL PAZ,AUTO,AUTO,0
LC-2021-0337909,2021-07-18,2021,7,18,13,12,-58.500738109269,-34.549795102200,GRAL PAZ,AUTO,AUTO,0
LC-2021-0349140,2021-07-24,2021,7,24,22,12,-58.470026542801,-34.548528512943,AVENIDA,AUTO,MOTO,0
LC-2021-0372540,2021-07-27,2021,7,27,11,12,-58.500738109269,-34.549795102200,GRAL PAZ,AUTO,AUTO,0
LC-2021-0373713,2021-07-28,2021,7,28,8,12,-58.500738109269,-34.549795102200,AVENIDA,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0
LC-2021-0377812,2021-07-30,2021,7,30,12,12,-58.486844028531,-34.547649033261,CALLE,SD,MOTO,0
LC-2021-0379573,2021-07-31,2021,7,31,16,12,-58.484498996588,-34.545553572376,CALLE,AUTO,MOTO,0
LC-2021-0382783,2021-08-02,2021,8,2,20,12,-58.494910546091,-34.547955815971,GRAL PAZ,OBJETO FIJO,MOTO,0
LC-2021-0383219,2021-08-03,2021,8,3,8,12,-58.483334730450,-34.547089369765,CALLE,SD,SD,0
LC-2021-0384341,2021-08-03,2021,8,3,15,12,-58.491583057044,-34.550324575950,AVENIDA,SD,SD,0
LC-2021-0384686,2021-08-03,2021,8,3,18,12,-58.485943559493,-34.555939333242,CALLE,SD,SD,0
LC-2021-0398047,2021-08-11,2021,8,11,17,12,-58.500738109269,-34.549795102200,GRAL PAZ,SD,SD,0
LC-2021-0398047,2021-08-11,2021,8,11,17,12,-58.500738109269,-34.549795102200,GRAL PAZ,SD,SD,0
LC-2021-0398047,2021-08-11,2021,8,11,17,12,-58.500738109269,-34.549795102200,GRAL PAZ,SD,SD,0
LC-2021-0398789,2021-08-12,2021,8,12,0,SD,SD,SD,SD,OBJETO FIJO,MOTO,0
LC-2021-0399865,2021-08-12,2021,8,12,16,12,-58.495814336336,-34.560287074469,AVENIDA,AUTO,MOTO,0
LC-2021-0403364,2021-08-14,2021,8,14,15,12,-58.481706340621,-34.552656519119,AVENIDA,AUTO,MOTO,0
LC-2021-0404918,2021-08-16,2021,8,16,12,12,-58.487373241361,-34.545116774571,CALLE,AUTO,AUTO,0
LC-2021-0407965,2021-08-18,2021,8,18,8,12,-58.502559518670,-34.566416476891,AVENIDA,AUTO,CICLISTA,0
LC-2021-0412719,2021-08-20,2021,8,20,11,12,-58.505982565947,-34.563799805439,GRAL PAZ,AUTO,MOTO,0
LC-2021-0413084,2021-08-20,2021,8,20,0,SD,SD,SD,SD,OBJETO FIJO,MOTO,0
LC-2021-0414025,2021-08-21,2021,8,21,3,SD,SD,SD,SD,SD,SD,0
LC-2021-0419814,2021-08-24,2021,8,24,18,12,-58.499377671777,-34.550739216608,AVENIDA,AUTO,MOTO,0
LC-2021-0423625,2021-08-26,2021,8,26,18,12,-58.505763862207,-34.563332130144,GRAL PAZ,MOTO,MOTO,0
LC-2021-0424718,2021-08-27,2021,8,27,9,13,-58.476178020985,-34.538256524689,GRAL PAZ,AUTO,MOTO,0
LC-2021-0424718,2021-08-27,2021,8,27,9,13,-58.476178020985,-34.538256524689,GRAL PAZ,AUTO,MOTO,0
LC-2021-0427530,2021-08-29,2021,8,29,6,13,-58.434118100569,-34.553954118310,AVENIDA,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0
LC-2021-0427628,2021-08-29,2021,8,29,10,12,-58.480985943801,-34.540731307118,GRAL PAZ,AUTO,AUTO,0
LC-2021-0427628,2021-08-29,2021,8,29,10,12,-58.480985943801,-34.540731307118,GRAL PAZ,AUTO,AUTO,0
LC-2021-0427628,2021-08-29,2021,8,29,10,12,-58.480985943801,-34.540731307118,GRAL PAZ,AUTO,AUTO,0
LC-2021-0427628,2021-08-29,2021,8,29,10,12,-58.480985943801,-34.540731307118,GRAL PAZ,AUTO,AUTO,0
LC-2021-0429369,2021-08-30,2021,8,30,12,12,-58.500234364504,-34.565291474535,AVENIDA,SD,SD,0
LC-2021-0433548,2021-09-01,2021,9,1,15,12,-58.489966539953,-34.555029274719,AVENIDA,SD,SD,0
LC-2021-0434051,2021-09-01,2021,9,1,16,12,-58.485996975863,-34.550440911487,AVENIDA,SD,SD,0
LC-2021-0437358,2021-09-03,2021,9,3,11,12,-58.475511767125,-34.540403910542,AVENIDA,AUTO,MOTO,0
LC-2021-0442701,2021-09-06,2021,9,6,22,12,-58.500738109269,-34.549795102200,GRAL PAZ,SD,AUTO,0
LC-2021-0445660,2021-09-08,2021,9,8,12,12,-58.4922041372885,-34.5463552490915,SD,CAMIONETA,AUTO,0
LC-2021-0445660,2021-09-08,2021,9,8,12,12,-58.4922041372885,-34.5463552490915,SD,CAMIONETA,AUTO,0
LC-2021-0445672,2021-09-08,2021,9,8,11,12,-58.480593129746,-34.541994333562,CALLE,AUTO,PEATON,0
LC-2021-0445672,2021-09-08,2021,9,8,11,12,-58.480593129746,-34.541994333562,CALLE,AUTO,PEATON,0
LC-2021-0449807,2021-09-10,2021,9,10,15,12,-58.488723190161,-34.554967073728,AVENIDA,AUTO,CICLISTA,0
LC-2021-0456804,2021-09-14,2021,9,14,17,12,-58.500738109269,-34.549795102200,AVENIDA,AUTO,AUTO,0
LC-2021-0457748,2021-09-15,2021,9,15,8,13,-58.472703867799,-34.551463502286,AVENIDA,AUTO,PEATON,0
LC-2021-0462083,2021-09-17,2021,9,17,8,12,-58.480306423001,-34.541739978647,CALLE,AUTO,PEATON,0
LC-2021-0464708,2021-09-18,2021,9,18,19,12,-58.473553352061,-34.549059689534,AVENIDA,SD,SD,0
LC-2021-0464708,2021-09-18,2021,9,18,19,12,-58.473553352061,-34.549059689534,AVENIDA,SD,SD,0
LC-2021-0465494,2021-09-19,2021,9,19,14,12,-58.488723190161,-34.554967073728,AVENIDA,SD,MOTO,0
LC-2021-0477276,2021-09-25,2021,9,25,0,SD,SD,SD,SD,AUTO,MOTO,0
LC-2021-0484653,2021-09-29,2021,9,29,19,12,-58.493326,-34.54837,SD,SD,MOTO,0
LC-2021-0488557,2021-10-01,2021,10,1,11,12,-58.498617927870,-34.551661350395,AVENIDA,AUTO,AUTO,0
LC-2021-0489465,2021-10-01,2021,10,1,16,12,-58.488359472167,-34.554948838643,AVENIDA,CAMIONETA,MOTO,0
LC-2021-0491866,2021-10-03,2021,10,3,18,12,-58.480590695048,-34.555829079363,AVENIDA,AUTO,AUTO,0
LC-2021-0496378,2021-10-06,2021,10,6,9,12,-58.486715357861,-34.543212165100,GRAL PAZ,SD,SD,0
LC-2021-0496549,2021-10-06,2021,10,6,8,12,-58.486715357861,-34.543212165100,CALLE,AUTO,MOTO,0
LC-2021-0504586,2021-10-12,2021,10,12,0,SD,SD,SD,SD,OBJETO FIJO,AUTO,0
LC-2021-0514868,2021-10-17,2021,10,17,0,12,-58.503772461392,-34.561386937042,CALLE,SD,SD,0
LC-2021-0514992,2021-10-17,2021,10,17,23,12,-58.489410426249,-34.545961537757,GRAL PAZ,SD,SD,0
LC-2021-0514992,2021-10-17,2021,10,17,23,12,-58.489410426249,-34.545961537757,GRAL PAZ,SD,SD,0
LC-2021-0518683,2021-10-19,2021,10,19,16,12,-58.500738109269,-34.549795102200,GRAL PAZ,SD,AUTO,0
LC-2021-0518683,2021-10-19,2021,10,19,16,12,-58.500738109269,-34.549795102200,GRAL PAZ,SD,AUTO,0
LC-2021-0518683,2021-10-19,2021,10,19,16,12,-58.500738109269,-34.549795102200,GRAL PAZ,SD,AUTO,0
LC-2021-0527010,2021-10-22,2021,10,22,17,12,-58.489533683289,-34.555292798219,CALLE,SD,SD,0
LC-2021-0527010,2021-10-22,2021,10,22,17,12,-58.489533683289,-34.555292798219,CALLE,SD,SD,0
LC-2021-0535190,2021-10-27,2021,10,27,12,12,-58.479604429189,-34.553727335743,CALLE,MOTO,MOTO,0
LC-2021-0535190,2021-10-27,2021,10,27,12,12,-58.479604429189,-34.553727335743,CALLE,MOTO,MOTO,0
LC-2021-0537801,2021-10-28,2021,10,28,16,12,-58.488049845138,-34.555929346752,CALLE,SD,SD,0
LC-2021-0538507,2021-10-29,2021,10,29,1,12,-58.493326,-34.54837,SD,AUTO,UTILITARIO,0
LC-2021-0538507,2021-10-29,2021,10,29,1,12,-58.493326,-34.54837,SD,AUTO,UTILITARIO,0
LC-2021-0554188,2021-11-06,2021,11,6,0,12,-58.500738109269,-34.549795102200,AVENIDA,CICLISTA,PEATON,0
LC-2021-0554192,2021-11-06,2021,11,6,16,12,-58.500738109269,-34.549795102200,AVENIDA,AUTO,MOTO,0
LC-2021-0555076,2021-11-07,2021,11,7,12,12,-58.480985943801,-34.540731307118,GRAL PAZ,SD,AUTO,0
LC-2021-0566486,2021-11-12,2021,11,12,17,12,-58.500738109269,-34.549795102200,GRAL PAZ,CAMIONETA,MOTO,0
LC-2021-0567215,2021-11-13,2021,11,13,3,13,-58.476178020985,-34.538256524689,GRAL PAZ,OBJETO FIJO,SD,0
LC-2021-0567215,2021-11-13,2021,11,13,3,13,-58.476178020985,-34.538256524689,GRAL PAZ,OBJETO FIJO,SD,0
LC-2021-0584857,2021-11-23,2021,11,23,16,12,-58.500738109269,-34.549795102200,GRAL PAZ,CAMIONETA,AUTO,0
LC-2021-0585672,2021-11-24,2021,11,24,9,12,-58.502899343642,-34.560096780362,CALLE,MOTO,SD,0
LC-2021-0590235,2021-11-26,2021,11,26,13,12,-58.504951052626,-34.561581840574,GRAL PAZ,SD,MOTO,0
LC-2021-0593484,2021-11-29,2021,11,29,6,12,-58.493326,-34.54837,SD,SD,SD,0
LC-2021-0610679,2021-12-08,2021,12,8,8,12,-58.506662754067,-34.565242555824,GRAL PAZ,CAMION,CICLISTA,0
LC-2021-0615174,2021-12-10,2021,12,10,12,12,-58.488461915767,-34.551707897281,AVENIDA,AUTO,MOTO,0
LC-2021-0616629,2021-12-11,2021,12,11,10,9,-58.529279828869,-34.639317520336,GRAL PAZ,SD,SD,0
LC-2021-0619844,2021-12-13,2021,12,13,14,12,-58.505763862207,-34.563332130144,GRAL PAZ,SD,SD,0
LC-2021-0620449,2021-12-13,2021,12,13,16,12,-58.493326649668,-34.548368558936,GRAL PAZ,MOTO,MOTO,0
LC-2021-0620449,2021-12-13,2021,12,13,16,12,-58.493326649668,-34.548368558936,GRAL PAZ,MOTO,MOTO,0
LC-2021-0622212,2021-12-14,2021,12,14,17,12,-58.502899343642,-34.560096780362,CALLE,SD,SD,0
LC-2021-0629749,2021-12-18,2021,12,18,0,SD,SD,SD,SD,OBJETO FIJO,UTILITARIO,0
LC-2021-0630559,2021-12-18,2021,12,18,17,12,-58.505982565947,-34.563799805439,GRAL PAZ,SD,AUTO,0
LC-2021-0633753,2021-12-20,2021,12,20,15,12,-58.496745882399,-34.555250344709,AVENIDA,SD,SD,0
LC-2021-0635972,2021-12-21,2021,12,21,15,12,-58.489410426249,-34.545961537757,CALLE,SD,SD,0
LC-2021-0637825,2021-12-22,2021,12,22,12,12,-58.496986506320,-34.548965724542,CALLE,SD,SD,0
LC-2021-0638016,2021-12-22,2021,12,22,16,12,-58.500738109269,-34.549795102200,AVENIDA,SD,SD,0
LC-2021-0638016,2021-12-22,2021,12,22,16,12,-58.500738109269,-34.549795102200,AVENIDA,SD,SD,0
LC-2021-0638311,2021-12-22,2021,12,22,15,12,-58.481693057595,-34.545377251463,CALLE,SD,SD,0
LC-2021-0638557,2021-12-21,2021,12,21,17,12,-58.493058262960,-34.554203820755,AVENIDA,SD,SD,0
LC-2021-0644918,2021-12-27,2021,12,27,14,12,-58.484014282693,-34.549606711267,AVENIDA,SD,SD,0
LC-2021-0644918,2021-12-27,2021,12,27,14,12,-58.484014282693,-34.549606711267,AVENIDA,SD,SD,0
LC-2021-0651019,2021-12-30,2021,12,30,13,12,-58.500738109269,-34.549795102200,GRAL PAZ,SD,SD,0
LC-2021-0022450,2021-01-15,2021,1,15,23,13,-58.459915456714,-34.558287706781,AVENIDA,AUTO,MOTO,0
LC-2021-0026963,2021-01-19,2021,1,19,11,13,-58.457580367913,-34.560687102836,AVENIDA,AUTO,CICLISTA,0
LC-2021-0041986,2021-01-28,2021,1,28,18,13,-58.449399322131,-34.559147051987,AVENIDA,AUTO,MOTO,0
LC-2021-0079851,2021-02-22,2021,2,22,17,13,-58.446871975618,-34.557636915520,CALLE,AUTO,MOVIL,0
LC-2021-0090121,2021-02-28,2021,2,28,0,SD,SD,SD,SD,OBJETO FIJO,AUTO,0
LC-2021-0094938,2021-03-02,2021,3,2,14,13,-58.458503835224,-34.557670206298,CALLE,AUTO,CICLISTA,0
LC-2021-0094945,2021-03-02,2021,3,2,21,13,-58.447634205963,-34.550999397797,CALLE,AUTO,MOTO,0
LC-2021-0127025,2021-03-19,2021,3,19,19,13,-58.455098129681,-34.563578644215,AVENIDA,AUTO,MOTO,0
LC-2021-0140092,2021-03-28,2021,3,28,2,13,-58.459915456714,-34.558287706781,AVENIDA,MOTO,PEATON,0
LC-2021-0140092,2021-03-28,2021,3,28,2,13,-58.459915456714,-34.558287706781,AVENIDA,MOTO,PEATON,0
LC-2021-0149421,2021-04-02,2021,4,2,14,13,-58.457507752707,-34.561085776991,AVENIDA,SD,CICLISTA,0
LC-2021-0161030,2021-04-07,2021,4,7,13,13,-58.460778963913,-34.557359396916,AVENIDA,AUTO,MOTO,0
LC-2021-0178763,2021-04-18,2021,4,18,11,13,-58.448815207422,-34.563078056288,CALLE,CAMIONETA,PEATON,0
LC-2021-0178829,2021-04-18,2021,4,18,12,13,-58.453242520164,-34.564279231389,CALLE,AUTO,MOTO,0
LC-2021-0187748,2021-04-23,2021,4,23,13,13,-58.448517286861,-34.555724265537,CALLE,TRANSPORTE PUBLICO,PEATON,0
LC-2021-0188971,2021-04-24,2021,4,24,10,13,-58.443230467879,-34.560369272897,CALLE,SD,SD,0
LC-2021-0190292,2021-04-25,2021,4,25,16,13,-58.460996523825,-34.556831346359,AVENIDA,AUTO,AUTO,0
LC-2021-0191510,2021-04-26,2021,4,26,13,13,-58.453698695821,-34.561824689844,CALLE,AUTO,PEATON,0
LC-2021-0192000,2021-04-26,2021,4,26,16,13,-58.447992715697,-34.561388073043,CALLE,CAMIONETA,MOTO,0
LC-2021-0198968,2021-04-30,2021,4,30,13,13,-58.439779255900,-34.553628114938,CALLE,AUTO,MOTO,0
LC-2021-0200531,2021-05-01,2021,5,1,19,13,-58.460778963913,-34.557359396916,AVENIDA,SD,SD,0
LC-2021-0209968,2021-05-07,2021,5,7,16,13,-58.445062648758,-34.563889238468,CALLE,SD,SD,0
LC-2021-0218705,2021-05-13,2021,5,13,12,13,-58.445235955005,-34.559538557932,AVENIDA,SD,SD,0
LC-2021-0221146,2021-05-14,2021,5,14,17,13,-58.449298836516,-34.554815745295,CALLE,SD,SD,0
LC-2021-0235170,2021-05-25,2021,5,25,16,13,-58.458803701575,-34.556233610401,CALLE,SD,SD,0
LC-2021-0238659,2021-05-27,2021,5,27,22,13,-58.450522152410,-34.562667956305,CALLE,SD,SD,0
LC-2021-0243221,2021-05-31,2021,5,31,14,13,-58.450450040556,-34.562403504721,CALLE,SD,SD,0
LC-2021-0248728,2021-06-03,2021,6,3,17,13,-58.446319012262,-34.564408326601,CALLE,AUTO,MOTO,0
LC-2021-0251693,2021-06-05,2021,6,5,21,13,-58.456282929894,-34.557556901808,CALLE,AUTO,MOTO,0
LC-2021-0258236,2021-06-10,2021,6,10,11,13,-58.439412956252,-34.554634207261,CALLE,AUTO,PEATON,0
LC-2021-0269826,2021-06-17,2021,6,17,11,13,-58.451153760037,-34.558788217046,AVENIDA,AUTO,PEATON,0
LC-2021-0271987,2021-06-18,2021,6,18,12,13,-58.444188174355,-34.561755489477,AVENIDA,AUTO,MOTO,0
LC-2021-0274609,2021-06-18,2021,6,18,20,13,-58.456552268899,-34.560132542556,CALLE,AUTO,CICLISTA,0
LC-2021-0276641,2021-06-19,2021,6,19,0,SD,SD,SD,SD,AUTO,MOTO,0
LC-2021-0276941,2021-06-19,2021,6,19,22,13,-58.444204530858,-34.558706961088,CALLE,AUTO,AUTO,0
LC-2021-0276941,2021-06-19,2021,6,19,22,13,-58.444204530858,-34.558706961088,CALLE,AUTO,AUTO,0
LC-2021-0289479,2021-06-23,2021,6,23,19,13,-58.45620772261,-34.556082004876,CALLE,SD,SD,0
LC-2021-0306835,2021-06-29,2021,6,29,14,13,-58.452288587109,-34.566108624629,AVENIDA,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,0
LC-2021-0310811,2021-07-01,2021,7,1,23,13,-58.446871975618,-34.557636915520,AVENIDA,AUTO,MOTO,0
LC-2021-0314591,2021-07-04,2021,7,4,20,13,-58.459096704510,-34.559227420651,AVENIDA,MOTO,MOTO,0
LC-2021-0315265,2021-07-05,2021,7,5,10,13,-58.435308743744,-34.553156506583,CALLE,TRANSPORTE PUBLICO,PEATON,0
LC-2021-0316863,2021-07-06,2021,7,6,0,13,-58.445235955005,-34.559538557932,AVENIDA,AUTO,MOTO,0
LC-2021-0317553,2021-07-06,2021,7,6,12,13,-58.457101101795,-34.556613544466,CALLE,AUTO,PEATON,0
LC-2021-0318778,2021-07-06,2021,7,6,22,13,-58.459096704510,-34.559227420651,AVENIDA,CAMIONETA,MOTO,0
LC-2021-0320022,2021-07-07,2021,7,7,15,13,-58.458106674044,-34.558639904650,CALLE,SD,CICLISTA,0
LC-2021-0334003,2021-07-15,2021,7,15,16,13,-58.453254915299,-34.565797641544,AVENIDA,SD,CICLISTA,0
LC-2021-0340114,2021-07-19,2021,7,19,16,13,-58.448740583326,-34.551655113564,CALLE,AUTO,MOTO,0
LC-2021-0367407,2021-07-26,2021,7,26,20,13,-58.461810324483,-34.556549418851,AVENIDA,AUTO,AUTO,0
LC-2021-0390262,2021-08-06,2021,8,6,14,13,-58.448953980203,-34.565961162512,CALLE,SD,SD,0
LC-2021-0390446,2021-08-06,2021,8,6,19,13,-58.452122801458,-34.553659601325,CALLE,SD,SD,0
LC-2021-0391677,2021-08-07,2021,8,7,17,13,-58.451718049586,-34.557830682312,CALLE,SD,SD,0
LC-2021-0392602,2021-08-08,2021,8,8,16,13,-58.453247691936,-34.558335080491,CALLE,SD,SD,0
LC-2021-0398029,2021-08-11,2021,8,11,15,13,-58.457507752707,-34.561085776991,AVENIDA,SD,SD,0
LC-2021-0413580,2021-08-20,2021,8,20,18,13,-58.44763261658,-34.558314344106,CALLE,SD,SD,0
LC-2021-0417908,2021-08-23,2021,8,23,18,13,-58.436136069660,-34.552623171029,AVENIDA,SD,SD,0
LC-2021-0432493,2021-08-31,2021,8,31,19,13,-58.459915456714,-34.558287706781,AVENIDA,SD,SD,0
LC-2021-0433654,2021-09-01,2021,9,1,15,13,-58.460146326779,-34.554363893622,CALLE,MOTO,PEATON,0
LC-2021-0437329,2021-09-03,2021,9,3,12,13,-58.458803701575,-34.556233610401,CALLE,SD,SD,0
LC-2021-0438102,2021-09-03,2021,9,3,19,13,-58.459915456714,-34.558287706781,CALLE,SD,SD,0
LC-2021-0438985,2021-09-04,2021,9,4,13,13,-58.457507752707,-34.561085776991,AVENIDA,SD,SD,0
LC-2021-0443206,2021-09-07,2021,9,7,8,13,-58.459096704510,-34.559227420651,AVENIDA,SD,SD,0
LC-2021-0443513,2021-09-07,2021,9,7,11,13,-58.449298836516,-34.554815745295,AVENIDA,SD,SD,0
LC-2021-0456128,2021-09-14,2021,9,14,11,13,-58.445797225269,-34.560092096324,CALLE,SD,SD,0
LC-2021-0458385,2021-09-15,2021,9,15,12,13,-58.461242258632,-34.556568073476,AVENIDA,SD,SD,0
LC-2021-0464604,2021-09-18,2021,9,18,16,13,-58.441634561915,-34.558846829806,AVENIDA,SD,SD,0
LC-2021-0471721,2021-09-22,2021,9,22,17,13,-58.456151299967,-34.561971209845,AVENIDA,SD,SD,0
LC-2021-0472725,2021-09-23,2021,9,23,8,13,-58.448775219576,-34.546789508395,AVENIDA,SD,SD,0
LC-2021-0476695,2021-09-25,2021,9,25,11,13,-58.436742815437,-34.551610275542,CALLE,SD,SD,0
LC-2021-0480847,2021-09-27,2021,9,27,22,13,-58.457886226238,-34.555710673916,CALLE,AUTO,CICLISTA,0
LC-2021-0492713,2021-10-04,2021,10,4,11,13,-58.450610461162,-34.564135814088,CALLE,SD,SD,0
LC-2021-0494480,2021-10-05,2021,10,5,9,13,-58.447694853508,-34.556680311709,CALLE,SD,SD,0
LC-2021-0498010,2021-10-06,2021,10,6,18,13,-58.449871295031,-34.554461201538,AVENIDA,SD,SD,0
LC-2021-0503032,2021-10-10,2021,10,10,16,13,-58.450913899431,-34.552943129995,CALLE,SD,SD,0
LC-2021-0512048,2021-10-15,2021,10,15,0,SD,SD,SD,SD,AUTO,PEATON,0
LC-2021-0514921,2021-10-17,2021,10,17,19,13,-58.448061922714,-34.547080136644,AVENIDA,SD,SD,0
LC-2021-0527646,2021-10-23,2021,10,23,2,13,-58.445235955005,-34.559538557932,AVENIDA,SD,SD,0
LC-2021-0542667,2021-10-31,2021,10,31,17,13,-58.457661693730,-34.561218087461,AVENIDA,SD,SD,0
LC-2021-0557779,2021-11-08,2021,11,8,0,SD,SD,SD,SD,AUTO,PEATON,0
LC-2021-0567821,2021-11-13,2021,11,13,0,SD,SD,SD,SD,AUTO,MOTO,0
LC-2021-0588963,2021-11-25,2021,11,25,18,13,-58.436742815437,-34.551610275542,CALLE,AUTO,MOTO,0
LC-2021-0589640,2021-11-26,2021,11,26,8,13,-58.441365308712,-34.554344637365,CALLE,AUTO,AUTO,0
LC-2021-0590213,2021-11-26,2021,11,26,13,SD,SD,SD,SD,OBJETO FIJO,MOTO,0
LC-2021-0590246,2021-11-26,2021,11,26,12,13,-58.453313876800,-34.565543419143,AVENIDA,TRANSPORTE PUBLICO,MOTO,0
LC-2021-0590427,2021-11-26,2021,11,26,14,13,-58.444713241182,-34.556345661264,CALLE,AUTO,MOTO,0
LC-2021-0591205,2021-11-26,2021,11,26,18,13,-58.445521331039,-34.565340768136,CALLE,SD,MOTO,0
LC-2021-0592938,2021-11-28,2021,11,28,13,13,-58.451062868677,-34.546445102808,AVENIDA,AUTO,MOTO,0
LC-2021-0595169,2021-11-29,2021,11,29,19,13,-58.448721314596,-34.561601252431,CALLE,AUTO,AUTO,0
LC-2021-0599130,2021-12-01,2021,12,1,17,13,-58.449399322131,-34.559147051987,CALLE,SD,SD,0
LC-2021-0599246,2021-12-01,2021,12,1,18,13,-58.448680547203,-34.559352244857,AVENIDA,AUTO,PEATON,0
LC-2021-0603962,2021-12-04,2021,12,4,4,13,-58.452122801458,-34.553659601325,CALLE,AUTO,TAXI,0
LC-2021-0603962,2021-12-04,2021,12,4,4,13,-58.452122801458,-34.553659601325,CALLE,AUTO,TAXI,0
LC-2021-0604547,2021-12-04,2021,12,4,14,13,-58.441800774167,-34.557282735333,CALLE,SD,SD,0
LC-2021-0605327,2021-12-05,2021,12,5,10,13,-58.450913899431,-34.552943129995,AVENIDA,AUTO,PEATON,0
LC-2021-0608994,2021-12-07,2021,12,7,12,13,-58.450104121375,-34.553879616206,AVENIDA,AUTO,MOTO,0
LC-2021-0609231,2021-12-07,2021,12,7,13,13,-58.454059515699,-34.563332444608,CALLE,AUTO,MOTO,0
LC-2021-0611505,2021-12-08,2021,12,8,21,13,-58.446871975618,-34.557636915520,AVENIDA,SD,PEATON,0
LC-2021-0611523,2021-12-08,2021,12,8,21,13,-58.442691437427,-34.562223721800,AVENIDA,CAMIONETA,MOTO,0
LC-2021-0616852,2021-12-11,2021,12,11,12,13,-58.450443381612,-34.561194606030,CALLE,AUTO,CICLISTA,0
LC-2021-0620522,2021-12-13,2021,12,13,17,13,-58.451313174160,-34.566413635867,AVENIDA,SD,SD,0
LC-2021-0628005,2021-12-17,2021,12,17,9,13,-58.439500153211,-34.555903395925,CALLE,TAXI,MOTO,0
LC-2021-0629077,2021-12-17,2021,12,17,17,13,-58.454250033857,-34.56487411169,CALLE,TRANSPORTE PUBLICO,PEATON,0
LC-2021-0629077,2021-12-17,2021,12,17,17,13,-58.454250033857,-34.56487411169,CALLE,TRANSPORTE PUBLICO,PEATON,0
LC-2021-0629077,2021-12-17,2021,12,17,17,13,-58.454250033857,-34.56487411169,CALLE,TRANSPORTE PUBLICO,PEATON,0
LC-2021-0635882,2021-12-21,2021,12,21,15,13,-58.460778963913,-34.557359396916,CALLE,CAMIONETA,MOTO,0
LC-2021-0640676,2021-12-23,2021,12,23,17,13,-58.442220059417,-34.547954589161,AVENIDA,SD,SD,0
LC-2021-0640797,2021-12-23,2021,12,23,21,13,-58.459096704510,-34.559227420651,AVENIDA,SD,SD,0
LC-2021-0000803,2021-01-01,2021,1,1,18,14,-58.412001951928,-34.587999710082,AVENIDA,AUTO,MOTO,0
LC-2021-0006998,2021-01-06,2021,1,6,9,15,-58.431221198890,-34.593539366486,CALLE,AUTO,CICLISTA,0
LC-2021-0008507,2021-01-07,2021,1,7,0,14,-58.420753727261,-34.581862722433,CALLE,OBJETO FIJO,AUTO,0
LC-2021-0008507,2021-01-07,2021,1,7,0,14,-58.420753727261,-34.581862722433,CALLE,OBJETO FIJO,AUTO,0
LC-2021-0012944,2021-01-09,2021,1,9,21,14,-58.421779677694,-34.597734404132,CALLE,MOTO,CICLISTA,0
LC-2021-0013775,2021-01-10,2021,1,10,20,14,-58.419873243052,-34.594645522328,CALLE,AUTO,AUTO,0
LC-2021-0013775,2021-01-10,2021,1,10,20,14,-58.419873243052,-34.594645522328,CALLE,AUTO,AUTO,0
LC-2021-0015647,2021-01-12,2021,1,12,3,14,-58.419965591258,-34.596504810151,CALLE,AUTO,MOTO,0
LC-2021-0015647,2021-01-12,2021,1,12,3,14,-58.419965591258,-34.596504810151,CALLE,AUTO,MOTO,0
LC-2021-0017191,2021-01-12,2021,1,12,19,14,-58.424158209451,-34.591493327616,CALLE,AUTO,AUTO,0
LC-2021-0017191,2021-01-12,2021,1,12,19,14,-58.424158209451,-34.591493327616,CALLE,AUTO,AUTO,0
LC-2021-0017191,2021-01-12,2021,1,12,19,14,-58.424158209451,-34.591493327616,CALLE,AUTO,AUTO,0
LC-2021-0024067,2021-01-17,2021,1,17,15,14,-58.417631824512,-34.597636347168,AVENIDA,AUTO,MOTO,0
LC-2021-0029545,2021-01-20,2021,1,20,15,14,-58.41726525549,-34.597825109942,AVENIDA,CAMIONETA,MOTO,0
LC-2021-0033915,2021-01-23,2021,1,23,14,14,-58.415429095416,-34.581852400307,AVENIDA,SD,SD,0
LC-2021-0042257,2021-01-28,2021,1,28,23,14,-58.423613878452,-34.579879916628,AVENIDA,AUTO,MOTO,0
LC-2021-0054100,2021-02-05,2021,2,5,21,14,-58.433978098133,-34.588716950053,CALLE,AUTO,PEATON,0
LC-2021-0094264,2021-03-02,2021,3,2,14,14,-58.427074107812,-34.580732417081,CALLE,AUTO,MOTO,0
LC-2021-0107007,2021-03-09,2021,3,9,16,14,-58.41726525549,-34.597825109942,AVENIDA,AUTO,CICLISTA,0
LC-2021-0113025,2021-03-12,2021,3,12,12,14,-58.434871147921,-34.588074685374,CALLE,TAXI,CICLISTA,0
LC-2021-0122886,2021-03-17,2021,3,17,18,14,-58.434368178152,-34.590210237915,CALLE,TRANSPORTE PUBLICO,MOTO,0
